application_id,Interview taken on (date) ,Interview taken on (time),Status,Gender,Department,Post Name,Offered Salary,Salary Range,
55775,09-05-2014,09:31:25,Rejected,Male,Operations Department,c5,2024,0 - 20000,
55833,08-07-2014,12:18:44,Hired,Male,Operations Department,i6,2668,0 - 20000,
55915,04-07-2014,15:56:16,Hired,Female,Operations Department,c5,80531,80001 - 100000,
56334,15-08-2014,15:11:59,Hired,Female,Service Department,c5,71295,40001 - 80000,
56603,16-06-2014,18:51:22,Hired,Male,Sales Department,i7,33458,20001 - 40000,
56628,22-07-2014,08:49:35,Hired,Male,Operations Department,c5,32690,20001 - 40000,
56705,18-08-2014,10:45:54,Hired,Male,Service Department,b9,7089,0 - 20000,
56735,01-07-2014,08:14:39,Rejected,Female,Service Department,c5,64240,40001 - 80000,
57507,01-07-2014,22:35:36,Hired,Male,Operations Department,i7,50719,40001 - 80000,
58018,10-07-2014,16:13:34,Hired,Male,Service Department,i5,92806,80001 - 100000,
58029,16-05-2014,18:34:44,Hired,Male,Operations Department,c5,9936,0 - 20000,
58039,27-05-2014,10:23:28,Hired,Male,Service Department,c5,25246,20001 - 40000,
58219,25-08-2014,10:18:53,Hired,Male,Production Department,c9,81522,80001 - 100000,
58225,20-08-2014,11:27:05,Rejected,Male,Purchase Department,i1,89471,80001 - 100000,
58230,31-07-2014,13:49:18,Hired,Female,Service Department,i7,55056,40001 - 80000,
58373,04-05-2014,13:43:31,Hired,Male,Sales Department,c9,96405,80001 - 100000,
58523,16-05-2014,07:24:04,Hired,Male,Service Department,i5,55322,40001 - 80000,
58620,10-07-2014,10:45:06,Hired,Female,Sales Department,c5,73505,40001 - 80000,
58648,11-07-2014,09:37:29,Hired,Female,Operations Department,i6,12991,0 - 20000,
58730,23-05-2014,13:56:29,Hired,Other's,Production Department,i1,42593,40001 - 80000,
58738,12-06-2014,13:07:46,Hired,Male,Marketing Department,i7,29981,20001 - 40000,
58792,27-06-2014,18:41:43,Rejected,Male,Service Department,c5,3265,0 - 20000,
58885,20-06-2014,15:31:16,Rejected,Female,General Management,c9,73385,40001 - 80000,
58937,28-05-2014,20:41:43,Rejected,Male,Marketing Department,c9,57809,40001 - 80000,
58959,28-08-2014,16:45:26,Hired,Female,Service Department,c10,49434,40001 - 80000,
58980,07-07-2014,09:31:50,Hired,Other's,General Management,i5,48066,40001 - 80000,
59076,11-08-2014,08:37:33,Rejected,Female,Service Department,i7,57004,40001 - 80000,
59145,04-07-2014,09:27:23,Rejected,Female,Finance Department,b9,2538,0 - 20000,
59153,11-06-2014,09:09:17,Hired,Other's,Service Department,c9,71090,40001 - 80000,
59309,01-08-2014,12:14:47,Hired,Male,Operations Department,c9,1808,0 - 20000,
59370,03-07-2014,09:13:11,Rejected,Female,Operations Department,i5,7651,0 - 20000,
59497,24-07-2014,17:00:28,Rejected,Male,Operations Department,i5,9154,0 - 20000,
59551,25-07-2014,13:13:32,Rejected,Female,Finance Department,c5,3632,0 - 20000,
59571,14-08-2014,17:04:12,Hired,Male,Sales Department,c9,26390,20001 - 40000,
59673,27-05-2014,10:30:04,Rejected,Female,Finance Department,c9,95335,80001 - 100000,
60203,08-05-2014,15:05:27,Rejected,Female,Operations Department,i7,22484,20001 - 40000,
60276,18-05-2014,17:39:41,Hired,Male,Sales Department,c5,92464,80001 - 100000,
61035,10-07-2014,14:31:03,Hired,Female,Service Department,c5,5940,0 - 20000,
61075,07-08-2014,15:35:01,Hired,Other's,Service Department,c9,42529,40001 - 80000,
61079,30-05-2014,10:09:02,Rejected,Male,Service Department,i7,32546,20001 - 40000,
61098,12-07-2014,09:34:02,Hired,Other's,Service Department,c5,11946,0 - 20000,
61325,08-07-2014,09:45:17,Hired,Female,Finance Department,c9,26447,20001 - 40000,
61387,16-07-2014,16:51:24,Rejected,Male,Service Department,c9,40726,40001 - 80000,
61594,24-07-2014,15:15:16,Hired,Male,Service Department,i5,75703,40001 - 80000,
61858,04-08-2014,10:35:25,Rejected,Male,Human Resource Department,c10,80645,80001 - 100000,
62030,06-06-2014,09:11:42,Rejected,Female,Operations Department,i7,84631,80001 - 100000,
62115,22-07-2014,09:00:27,Rejected,Female,Service Department,c9,82828,80001 - 100000,
62161,31-07-2014,07:23:21,Hired,Male,Service Department,i5,38368,20001 - 40000,
62277,11-08-2014,08:52:38,Rejected,Male,Service Department,i1,28168,20001 - 40000,
62419,14-07-2014,16:10:44,Hired,Female,Sales Department,c9,53297,40001 - 80000,
62645,04-07-2014,09:32:32,Rejected,Male,Service Department,c5,64551,40001 - 80000,
63052,16-07-2014,09:31:50,Hired,Male,Operations Department,i5,58707,40001 - 80000,
63334,17-07-2014,09:32:33,Rejected,Other's,Service Department,c10,33242,20001 - 40000,
63422,11-06-2014,11:07:23,Hired,Male,Production Department,c9,93876,80001 - 100000,
63459,08-07-2014,14:23:44,Hired,Male,Production Department,c9,34956,20001 - 40000,
63476,21-05-2014,10:24:46,Hired,Female,Sales Department,c9,87802,80001 - 100000,
63497,30-07-2014,09:28:57,Hired,Male,Operations Department,c5,50435,40001 - 80000,
63871,09-05-2014,09:58:45,Rejected,Female,General Management,c5,16236,0 - 20000,
63948,30-05-2014,15:17:02,Hired,Male,Operations Department,i6,41157,40001 - 80000,
64301,16-06-2014,23:59:25,Hired,Female,Service Department,i5,86754,80001 - 100000,
64417,29-08-2014,09:33:37,Rejected,Male,Operations Department,c5,40213,40001 - 80000,
64500,28-08-2014,12:20:02,Rejected,Male,Production Department,i5,96523,80001 - 100000,
64540,31-07-2014,17:27:16,Rejected,Female,General Management,c5,82622,80001 - 100000,
64548,16-08-2014,06:55:43,Rejected,Female,Service Department,i7,44750,40001 - 80000,
64715,08-08-2014,07:58:04,Hired,Male,Sales Department,i7,57008,40001 - 80000,
65281,20-08-2014,15:17:38,Hired,Male,Operations Department,i6,16517,0 - 20000,
65483,23-07-2014,12:11:10,Hired,Male,Sales Department,c9,52778,40001 - 80000,
65551,25-08-2014,09:34:24,Hired,Male,Human Resource Department,i5,55699,40001 - 80000,
65620,30-05-2014,09:31:55,Rejected,Male,Purchase Department,i5,80185,80001 - 100000,
65835,13-06-2014,14:31:14,Rejected,Female,Operations Department,i7,30886,20001 - 40000,
65852,10-07-2014,17:05:26,Rejected,Male,Operations Department,c9,79285,40001 - 80000,
65925,09-07-2014,09:31:25,Rejected,Male,Operations Department,c5,30140,20001 - 40000,
65936,22-08-2014,14:39:29,Hired,Female,Production Department,i7,6994,0 - 20000,
65996,12-08-2014,16:26:51,Hired,Female,Finance Department,i5,37145,20001 - 40000,
66199,28-08-2014,18:33:11,Hired,Female,Service Department,i7,93101,80001 - 100000,
66238,18-05-2014,22:57:12,Hired,Female,Operations Department,i1,44771,40001 - 80000,
66292,17-07-2014,08:55:26,Hired,Female,Finance Department,c9,64709,40001 - 80000,
66682,23-08-2014,17:36:05,Rejected,Female,Operations Department,c5,19349,0 - 20000,
66708,28-08-2014,09:31:27,Rejected,Male,Sales Department,c9,33446,20001 - 40000,
66761,03-06-2014,16:34:54,Hired,Male,Operations Department,b9,79645,40001 - 80000,
66948,08-07-2014,07:44:21,Hired,Male,Purchase Department,c5,62210,40001 - 80000,
66952,20-05-2014,17:04:49,Rejected,Male,General Management,c10,58443,40001 - 80000,
67001,18-07-2014,15:03:49,Rejected,Male,Operations Department,c9,8175,0 - 20000,
67082,02-07-2014,12:10:46,Rejected,Male,Operations Department,i5,18221,0 - 20000,
67135,24-06-2014,09:31:46,Hired,Male,Human Resource Department,c9,49717,40001 - 80000,
67176,23-08-2014,16:08:07,Rejected,Male,Operations Department,i7,17553,0 - 20000,
67200,23-05-2014,11:31:06,Rejected,Other's,Operations Department,c5,64340,40001 - 80000,
67222,29-05-2014,18:46:08,Hired,Male,Operations Department,c10,72545,40001 - 80000,
67257,29-08-2014,10:52:28,Rejected,Male,Sales Department,i7,84304,80001 - 100000,
67339,09-07-2014,07:40:22,Hired,Male,Service Department,c9,80343,80001 - 100000,
67400,13-08-2014,07:50:21,Rejected,Male,Production Department,c5,74673,40001 - 80000,
67450,07-05-2014,07:14:24,Hired,Female,Finance Department,c5,4782,0 - 20000,
67488,05-08-2014,08:33:25,Hired,Female,Service Department,c5,35844,20001 - 40000,
67507,22-05-2014,10:35:52,Hired,Male,Service Department,c9,10435,0 - 20000,
67572,12-08-2014,12:46:24,Hired,Female,Operations Department,i7,23122,20001 - 40000,
67621,01-08-2014,14:52:21,Hired,Male,Operations Department,b9,42987,40001 - 80000,
68151,03-06-2014,12:44:46,Rejected,Male,Service Department,c10,86486,80001 - 100000,
68275,29-05-2014,16:21:35,Hired,Male,Service Department,i7,71906,40001 - 80000,
68425,07-05-2014,14:11:28,Hired,Male,Operations Department,c9,41403,40001 - 80000,
68633,23-05-2014,07:30:09,Hired,Other's,Operations Department,c9,88334,80001 - 100000,
68810,09-07-2014,13:43:17,Hired,Female,Operations Department,c10,35013,20001 - 40000,
69119,06-08-2014,10:49:25,Hired,Female,Marketing Department,b9,70640,40001 - 80000,
69388,13-06-2014,09:35:01,Hired,Male,Operations Department,i7,26272,20001 - 40000,
69669,30-07-2014,19:28:16,Hired,Female,Human Resource Department,c9,24304,20001 - 40000,
69821,06-08-2014,09:34:41,Hired,Male,Sales Department,c9,80368,80001 - 100000,
69966,15-05-2014,10:02:37,Hired,Male,Production Department,i5,53848,40001 - 80000,
70068,05-08-2014,18:47:44,Hired,Female,Operations Department,c5,16181,0 - 20000,
70151,27-07-2014,11:10:24,Hired,Female,Finance Department,i5,52153,40001 - 80000,
70189,01-05-2014,09:46:21,Hired,Female,General Management,i7,81434,80001 - 100000,
70696,03-05-2014,10:15:15,Hired,Male,Purchase Department,b9,53111,40001 - 80000,
70808,14-05-2014,15:47:33,Rejected,Male,Operations Department,b9,42952,40001 - 80000,
70948,08-08-2014,15:57:35,Rejected,Female,Sales Department,c5,75856,40001 - 80000,
71035,01-06-2014,02:03:08,Hired,Female,Operations Department,c5,31807,20001 - 40000,
71115,06-07-2014,03:02:31,Hired,Male,Operations Department,i5,59275,40001 - 80000,
71209,11-07-2014,09:35:16,Hired,Male,Operations Department,i7,29896,20001 - 40000,
71307,01-08-2014,16:34:59,Rejected,Male,Service Department,i1,54180,40001 - 80000,
71358,04-06-2014,08:30:46,Hired,Male,Service Department,b9,83048,80001 - 100000,
71650,17-06-2014,09:43:31,Rejected,Male,Service Department,i6,13682,0 - 20000,
71745,17-06-2014,16:57:21,Rejected,Male,Purchase Department,c5,82020,80001 - 100000,
71796,19-08-2014,02:37:21,Hired,Male,Service Department,i7,52037,40001 - 80000,
71808,10-05-2014,10:55:46,Hired,Male,Operations Department,i5,57385,40001 - 80000,
71829,04-06-2014,00:59:15,Hired,Female,Service Department,i1,47003,40001 - 80000,
72748,17-06-2014,10:54:29,Hired,Male,Operations Department,b9,97062,80001 - 100000,
72946,09-05-2014,10:16:00,Rejected,Female,Operations Department,i6,57304,40001 - 80000,
73132,30-05-2014,13:33:19,Rejected,Female,Operations Department,c5,27359,20001 - 40000,
73232,29-05-2014,11:40:47,Hired,Male,Operations Department,i5,28028,20001 - 40000,
73267,22-08-2014,09:24:54,Rejected,Female,Service Department,c5,42052,40001 - 80000,
74002,24-07-2014,12:26:23,Hired,Male,Sales Department,c10,32321,20001 - 40000,
74272,25-08-2014,14:23:07,Rejected,Male,Operations Department,b9,2806,0 - 20000,
74289,08-07-2014,14:44:04,Rejected,Male,Sales Department,c10,29961,20001 - 40000,
74315,11-06-2014,14:49:38,Hired,Female,Purchase Department,c5,5068,0 - 20000,
74526,04-08-2014,12:46:30,Rejected,Male,Service Department,c5,25052,20001 - 40000,
74550,03-05-2014,17:20:20,Rejected,Female,Finance Department,i7,15292,0 - 20000,
74788,12-06-2014,10:16:10,Hired,Female,Operations Department,c5,57085,40001 - 80000,
75020,26-07-2014,16:23:28,Hired,Male,Operations Department,i6,12202,0 - 20000,
75097,05-06-2014,12:00:56,Hired,Male,Operations Department,i6,27779,20001 - 40000,
75320,09-07-2014,08:21:56,Rejected,Male,Operations Department,i5,31647,20001 - 40000,
75450,30-07-2014,19:54:06,Hired,Female,Operations Department,b9,47876,40001 - 80000,
75454,29-08-2014,14:21:24,Rejected,Male,Operations Department,c5,1635,0 - 20000,
75569,31-05-2014,12:29:21,Hired,Female,Operations Department,c5,71496,40001 - 80000,
75604,15-07-2014,20:00:23,Rejected,Other's,Finance Department,c5,2052,0 - 20000,
75666,29-08-2014,18:05:24,Hired,Other's,Purchase Department,i7,34964,20001 - 40000,
75888,18-06-2014,05:31:08,Hired,Other's,Marketing Department,c9,83771,80001 - 100000,
76133,11-08-2014,15:52:53,Hired,Female,Service Department,b9,6354,0 - 20000,
76858,20-05-2014,14:32:22,Hired,Female,Production Department,i5,8091,0 - 20000,
76889,10-08-2014,18:50:01,Hired,Male,Operations Department,i1,43958,40001 - 80000,
76897,16-05-2014,09:31:29,Rejected,Male,Service Department,i5,84968,80001 - 100000,
77091,30-08-2014,08:25:52,Hired,Female,Operations Department,c9,28498,20001 - 40000,
77144,10-06-2014,13:07:30,Hired,Male,Operations Department,c5,89007,80001 - 100000,
77360,06-08-2014,10:55:52,Rejected,Male,Production Department,c5,92172,80001 - 100000,
77406,27-05-2014,09:31:56,Hired,Male,Operations Department,m6,34298,20001 - 40000,
78170,29-08-2014,11:59:45,Hired,Male,Operations Department,c5,27988,20001 - 40000,
78171,10-06-2014,08:07:11,Rejected,Female,Sales Department,c9,7906,0 - 20000,
78199,31-05-2014,10:05:30,Hired,Male,Operations Department,b9,8293,0 - 20000,
78328,16-05-2014,13:15:14,Hired,Male,Operations Department,c5,88775,80001 - 100000,
78350,17-07-2014,18:46:20,Rejected,Male,Production Department,c9,97083,80001 - 100000,
78498,08-08-2014,16:05:04,Hired,Female,Operations Department,c5,69583,40001 - 80000,
78791,04-08-2014,09:31:56,Hired,Other's,Sales Department,i7,17951,0 - 20000,
78867,29-08-2014,09:32:07,Hired,Male,Operations Department,c10,9611,0 - 20000,
79040,27-05-2014,08:45:47,Hired,Female,Operations Department,i5,3486,0 - 20000,
79156,04-07-2014,18:00:47,Hired,Female,Service Department,i7,38600,20001 - 40000,
79209,02-08-2014,19:44:09,Rejected,Female,Operations Department,i7,29705,20001 - 40000,
79239,28-06-2014,13:44:18,Hired,Male,Sales Department,i5,6389,0 - 20000,
79248,15-05-2014,15:54:41,Hired,Male,Operations Department,c5,18127,0 - 20000,
79268,23-06-2014,17:31:28,Hired,Female,Operations Department,c9,61824,40001 - 80000,
79758,30-05-2014,08:09:14,Rejected,Male,Service Department,c10,55553,40001 - 80000,
80057,26-08-2014,09:33:15,Hired,Female,Service Department,i7,57482,40001 - 80000,
80191,13-08-2014,17:39:28,Hired,Female,Service Department,c9,33189,20001 - 40000,
80259,20-06-2014,08:20:35,Hired,Female,Sales Department,c10,55952,40001 - 80000,
80431,11-07-2014,12:26:55,Rejected,Female,Service Department,i6,81586,80001 - 100000,
80545,05-05-2014,09:33:27,Rejected,Female,Operations Department,i6,96350,80001 - 100000,
80607,11-07-2014,08:43:18,Hired,Male,Marketing Department,b9,52785,40001 - 80000,
80619,31-07-2014,14:05:01,Hired,Other's,Operations Department,i7,80438,80001 - 100000,
80631,31-05-2014,07:01:08,Hired,Male,Operations Department,c9,43552,40001 - 80000,
81051,04-07-2014,09:32:01,Rejected,Female,Sales Department,c5,9809,0 - 20000,
81073,18-06-2014,11:08:30,Hired,Female,Production Department,c9,41010,40001 - 80000,
81368,31-05-2014,07:51:01,Hired,Female,General Management,i6,21211,20001 - 40000,
81510,19-05-2014,09:32:10,Rejected,Other's,Operations Department,b9,38741,20001 - 40000,
81536,03-05-2014,19:24:29,Hired,Female,Operations Department,i7,77465,40001 - 80000,
82002,02-07-2014,08:24:02,Hired,Male,Service Department,c8,98583,80001 - 100000,
82215,21-06-2014,21:53:12,Rejected,Male,Service Department,i1,71044,40001 - 80000,
82282,11-06-2014,17:08:11,Hired,Female,Service Department,c9,82245,80001 - 100000,
82374,15-07-2014,11:40:45,Hired,Male,Operations Department,i1,81465,80001 - 100000,
82478,17-08-2014,13:47:22,Hired,Male,Operations Department,c8,19321,0 - 20000,
82580,06-07-2014,12:57:15,Hired,Male,Operations Department,c9,15696,0 - 20000,
82756,05-08-2014,06:33:16,Hired,Male,Operations Department,c9,73978,40001 - 80000,
82813,18-05-2014,22:56:48,Hired,Female,Operations Department,i1,7677,0 - 20000,
83162,03-08-2014,03:05:21,Rejected,Male,Service Department,i7,88372,80001 - 100000,
83181,20-08-2014,09:13:57,Hired,Male,Service Department,c5,73631,40001 - 80000,
83215,12-08-2014,18:44:59,Hired,Female,Service Department,i6,52783,40001 - 80000,
83297,16-06-2014,09:37:25,Rejected,Male,Production Department,c5,29794,20001 - 40000,
83318,07-08-2014,10:47:14,Hired,Female,General Management,c9,57373,40001 - 80000,
83452,01-07-2014,12:42:42,Hired,Male,Production Department,b9,88914,80001 - 100000,
83466,13-08-2014,17:31:47,Hired,Male,Operations Department,i5,93138,80001 - 100000,
83479,29-07-2014,09:48:59,Rejected,Male,Sales Department,c10,45105,40001 - 80000,
83528,11-06-2014,09:31:32,Hired,Male,Operations Department,c9,3225,0 - 20000,
83730,03-06-2014,11:08:59,Hired,Other's,General Management,c5,59639,40001 - 80000,
83737,22-08-2014,16:08:21,Hired,Female,Finance Department,i5,44878,40001 - 80000,
83766,01-08-2014,16:35:27,Rejected,Male,Service Department,i1,81796,80001 - 100000,
83781,22-07-2014,23:44:34,Hired,Male,Service Department,i6,8655,0 - 20000,
84107,02-07-2014,11:59:51,Hired,Male,Sales Department,i5,71033,40001 - 80000,
84426,14-07-2014,16:37:51,Rejected,Female,Finance Department,c9,54960,40001 - 80000,
84522,15-05-2014,11:34:10,Hired,Female,Human Resource Department,i5,78664,40001 - 80000,
85171,18-07-2014,09:32:33,Hired,Other's,Operations Department,c9,38912,20001 - 40000,
85276,30-05-2014,13:35:26,Rejected,Male,Operations Department,c9,4835,0 - 20000,
85670,22-08-2014,17:42:16,Hired,Other's,Service Department,c10,86245,80001 - 100000,
85704,16-07-2014,19:57:47,Rejected,Male,Service Department,c10,47856,40001 - 80000,
86320,24-06-2014,12:21:30,Hired,Female,Finance Department,c9,45915,40001 - 80000,
86378,01-05-2014,18:40:53,Rejected,Female,Finance Department,c5,66907,40001 - 80000,
86468,27-06-2014,10:25:16,Rejected,Male,Operations Department,c10,71021,40001 - 80000,
86558,05-05-2014,19:26:14,Hired,Male,Operations Department,i7,65169,40001 - 80000,
86642,09-05-2014,13:17:36,Rejected,Male,Sales Department,i7,11758,0 - 20000,
86704,11-08-2014,08:59:59,Hired,Male,Operations Department,i5,90457,80001 - 100000,
86740,03-07-2014,09:32:35,Hired,Male,Sales Department,c5,59251,40001 - 80000,
87101,28-07-2014,19:14:27,Hired,Other's,Operations Department,i7,88298,80001 - 100000,
87283,14-05-2014,18:17:39,Hired,Female,Operations Department,c5,81456,80001 - 100000,
87466,02-06-2014,09:34:04,Rejected,Female,Operations Department,c9,68338,40001 - 80000,
87527,18-06-2014,15:17:54,Rejected,Male,Service Department,i5,68759,40001 - 80000,
87713,06-08-2014,21:33:38,Hired,Female,Operations Department,b9,38479,20001 - 40000,
87830,29-07-2014,17:44:09,Hired,Male,Purchase Department,i5,91040,80001 - 100000,
